employId,studentId,companyName,position,salary,startDate,endDate,nationality,destination
E208148,S734260,Samsung,DataAnalyst,41706,2018-08-12,2025-12-09,Bulgaria,2
E316987,S136440,Siemens,IndustrialDesigner,62515,2020-07-21,2025-04-26,Czechia,1
E543075,S307578,DHL,CivilEngineer,34602,2018-04-20,2023-01-06,Benin,1
E4662,S280842,LG,GameDeveloper,58245,2020-01-06,2025-07-01,Côted'Ivoire,0
E384602,S846909,Airbus,Journalist,64461,2020-03-30,2025-09-16,Djibouti,2
E73657,S244678,Hitachi,FilmDirector,51766,2018-10-02,2023-07-06,China,1
E352154,S99240,UniversityofOslo,FreelanceWriter,56992,2020-08-10,2025-04-06,CostaRica,0
E914819,S720431,Coca-Cola,Photographer,79662,2019-02-14,2025-01-05,Georgia,0
E885978,S42174,Coca-Cola,Florist,55813,2022-03-26,2024-04-17,Congo(Republic),0
E608613,S366658,Vodafone,Paramedic,78375,2022-04-08,2023-10-25,Gabon,0
E716791,S3768,Samsung,Pharmacist,78774,2020-08-01,2025-02-09,Gambia,0
E199304,S109815,Hewlett-Packard(HP),OccupationalTherapist,76654,2020-04-20,2025-09-24,Finland,2
E646697,S895226,Samsung,Mechanic,72563,2020-12-12,2024-01-15,Estonia,0
E337429,S628848,Santander,Florist,56591,2018-01-15,2023-02-18,Congo(Republic),1
E598348,S130456,Samsung,Photographer,80053,2021-03-06,2023-03-01,Georgia,2
E538194,S442907,Santander,LogisticsManager,69018,2021-10-29,2024-12-21,ElSalvador,1
E117655,S178535,Accenture,LogisticsManager,69514,2018-10-28,2023-09-30,ElSalvador,2
E837222,S149376,Xiaomi,Nurse,74706,2021-04-28,2023-06-06,Fiji,0
E49980,S876895,Vodafone,Nurse,75438,2019-07-23,2025-08-30,Fiji,0
E91650,S438702,Lenovo,Photographer,80048,2021-05-29,2025-05-14,Georgia,1
E845330,S624024,Hewlett-Packard(HP),ITSupportSpecialist,63221,2022-04-29,2023-06-16,Denmark,2
E751673,S943725,UniversityofWarwick,EventPlanner,50513,2021-03-03,2024-04-01,Chad,0
E147420,S30393,IKEA,MachineOperator,70638,2019-05-19,2023-07-21,EquatorialGuinea,2
E160596,S470445,EchelonDynamics,OccupationalTherapist,76537,2019-02-05,2024-10-12,Finland,0
E751287,S858664,UniversityofCaliforniaLosAngeles(UCLA),DataAnalyst,41837,2018-03-03,2023-07-30,Bulgaria,1
E637033,S684205,NewYorkUniversity(NYU),FreelanceWriter,56670,2019-11-11,2025-09-02,CostaRica,0
E422560,S565139,L'Oréal,LogisticsManager,69550,2022-01-26,2023-09-05,ElSalvador,0
E303411,S164716,PepsiCo,Copywriter,40399,2021-06-26,2024-08-22,Brazil,1
E847099,S733866,Intel,CivilEngineer,34731,2018-12-05,2025-07-12,Benin,2
E926035,S644711,Barclays,DataAnalyst,41828,2018-08-20,2024-06-30,Bulgaria,0
E129794,S913290,Santander,LawEnforcementOfficer,67544,2020-07-25,2024-03-25,Ecuador,1
E713264,S594129,L'Oréal,OperationsManager,77259,2018-08-16,2025-11-06,France,0
E797523,S966799,Vodafone,Surveyor,98737,2019-07-24,2023-10-27,Italy,0
E829277,S30786,CarnegieMellonUniversity,DigitalMarketer,45946,2020-12-08,2025-12-04,Cambodia,0
E272944,S701851,EchelonDynamics,PhysicalTherapist,81458,2022-08-20,2024-08-21,Germany,0
E576350,S670915,Intel,Dietitian/Nutritionist,45063,2022-05-08,2024-08-10,CaboVerde,2
E644864,S854745,Siemens,RealEstateAgent,87595,2019-09-16,2023-12-01,Guinea-Bissau,2
E44392,S320820,UniversityofGlasgow,LabTechnician,65544,2021-08-17,2025-08-07,Dominica,1
E77973,S843185,Nissan,OccupationalTherapist,76388,2019-04-21,2024-02-04,Finland,1
E155214,S217178,UniversityofWarwick,LabTechnician,65424,2021-06-08,2024-09-28,Dominica,0
E501230,S596381,Nike,Copywriter,39914,2022-07-03,2023-07-14,Brazil,0
E267726,S648089,BostonUniversity,FilmDirector,52267,2021-09-30,2025-11-17,China,2
E28363,S446802,Siemens,Dentist,44472,2019-08-17,2024-08-03,Burundi,1
E286710,S268888,Intel,Electrician,49290,2020-09-24,2023-07-13,CentralAfricanRepublic,2
E483252,S709671,UniversityofIllinoisUrbana-Champaign,FilmDirector,51984,2020-09-05,2024-10-18,China,1
E582716,S244678,Hitachi,FilmDirector,51766,2018-09-26,2025-02-03,China,1
E165945,S850200,IKEA,Firefighter,54333,2020-05-06,2024-10-06,Comoros,2
E120830,S770303,IKEA,MachineOperator,70202,2021-02-02,2024-12-11,EquatorialGuinea,2
E341719,S292769,Hyundai,CustomerServiceRepresentative,41222,2021-03-30,2024-10-19,Brunei,2
E962370,S928642,UniversityofWarwick,GraphicDesigner,58651,2020-09-13,2025-01-06,Croatia,0
E712311,S337209,UniversityofIllinoisUrbana-Champaign,DroneOperator,48274,2019-12-11,2025-10-17,Canada,1
E283713,S103380,PepsiCo,Landscaper,66432,2020-06-19,2025-06-26,DominicanRepublic,1
E234221,S437053,PepsiCo,Journalist,63716,2019-01-25,2024-02-11,Djibouti,1
E74535,S545465,SAP,RetailSalesAssociate,89158,2019-11-19,2025-04-28,Haiti,1
E537007,S383765,Airbus,GameDeveloper,57650,2019-09-21,2024-06-08,Côted'Ivoire,2
E964103,S234331,UniversityofIllinoisUrbana-Champaign,HRManager,59706,2022-05-07,2024-10-21,Cuba,1
E5738,S924610,JohnsHopkinsUniversity,ITSupportSpecialist,63008,2020-09-25,2024-01-09,Denmark,2
E332574,S799574,Intel,CivilEngineer,35211,2021-03-30,2025-11-08,Benin,2
E932437,S453559,DHL,Journalist,64019,2020-07-08,2025-12-23,Djibouti,1
E883147,S89253,PepsiCo,Cleaner,36299,2019-09-23,2025-06-19,Bhutan,1
E850853,S219214,UniversityofVirginia,FinancialAdvisor,53570,2019-01-25,2023-04-15,Colombia,1
E659700,S689836,UniversityofManchester,ITSupportSpecialist,63388,2020-03-16,2025-08-25,Denmark,2
E953521,S207710,UniversityofPennsylvania,DataScientist,43288,2022-07-25,2023-03-27,BurkinaFaso,0
E791750,S519217,UniversityofGlasgow,Nurse,74877,2022-01-16,2024-02-19,Fiji,1
E974708,S863134,Barclays,Pilot,81943,2018-10-29,2024-12-19,Ghana,0
E608960,S448302,Panasonic,ConstructionWorker,38549,2019-09-01,2023-04-01,BosniaandHerzegovina,0
E706526,S594575,UniversityofPennsylvania,EventPlanner,49800,2021-12-14,2024-12-29,Chad,0
E826921,S405932,Siemens,Musician,73893,2021-03-26,2023-11-25,Ethiopia,1
E699538,S293315,Hyundai,Farmer,50969,2019-05-07,2023-08-24,Chile,2
E243576,S92160,Novartis,RealEstateAgent,87165,2021-10-17,2025-08-31,Guinea-Bissau,0
E122384,S902132,Santander,Paramedic,78187,2020-10-08,2025-08-27,Gabon,1
E336343,S100467,Pfizer,Dentist,44383,2022-08-26,2024-09-21,Burundi,2
E650965,S648762,Tesla,Microbiologist,73492,2019-08-18,2025-10-13,Eswatini,0
E428285,S327544,LG,FilmDirector,52064,2021-11-08,2024-07-07,China,0
E515747,S715258,Adidas,OperationsManager,77352,2021-08-15,2023-08-20,France,2
E743357,S165614,Philips,HVACTechnician,60840,2020-08-03,2025-09-04,Cyprus,1
E515535,S33475,Accenture,CustomerServiceRepresentative,41056,2018-03-02,2025-11-30,Brunei,2
E445315,S656268,UniversityofManchester,IndustrialDesigner,61829,2019-03-02,2025-01-02,Czechia,2
E865362,S563954,Canon,SchoolTeacher,91168,2021-05-18,2025-02-21,Hungary,1
E129533,S830363,OnyxMarineSolutions,LabTechnician,65051,2018-07-24,2023-06-01,Dominica,1
E166728,S289601,BostonUniversity,ConstructionWorker,37935,2021-10-22,2024-04-01,BosniaandHerzegovina,2
E339309,S887782,Adidas,DigitalMarketer,45781,2021-04-12,2024-04-02,Cambodia,2
E901742,S511114,Intel,FreelanceWriter,57599,2021-09-03,2025-01-28,CostaRica,2
E101140,S707255,Panasonic,LawEnforcementOfficer,66914,2022-10-05,2024-07-17,Ecuador,0
E677187,S193909,BMW,Mechanic,72266,2018-04-05,2023-06-30,Estonia,1
E942777,S868762,NorthwesternUniversity,DataScientist,42872,2021-01-13,2025-04-17,BurkinaFaso,2
E809911,S877372,NewYorkUniversity(NYU),ContentCreator,39251,2019-06-15,2023-01-03,Botswana,0
E795976,S283668,UniversityofOslo,MarketingManager,71418,2021-07-14,2024-11-08,Eritrea,0
E341514,S573682,PepsiCo,Carpenter,31586,2022-03-07,2024-06-22,Belarus,1
E475849,S824693,UniversityofWashington,Copywriter,39903,2018-01-19,2025-05-08,Brazil,2
E763519,S721858,DHL,HRManager,59910,2019-02-21,2024-06-13,Cuba,1
E857769,S133117,JohnsHopkinsUniversity,Musician,74029,2022-04-05,2025-12-09,Ethiopia,2
E427914,S33607,PepsiCo,Plumber,83508,2019-01-07,2025-02-12,Greece,1
E971838,S274508,Barclays,ConstructionWorker,38250,2018-10-26,2023-03-07,BosniaandHerzegovina,0
E530342,S735111,Barclays,Plumber,82757,2019-11-22,2024-02-20,Greece,0
E497631,S755344,L'Oréal,GameDeveloper,58438,2022-07-14,2025-08-03,Côted'Ivoire,0
E122810,S820338,NorthwesternUniversity,GameDeveloper,58510,2022-11-27,2025-02-04,Côted'Ivoire,2
E143573,S656268,UniversityofManchester,IndustrialDesigner,61829,2022-07-16,2024-09-12,Czechia,2
E917280,S826448,Siemens,Librarian,67873,2019-07-01,2025-11-08,Egypt,2
E72837,S33708,Tencent,FilmDirector,52302,2020-12-23,2024-09-05,China,2
E529287,S876895,Vodafone,Nurse,75438,2022-05-24,2025-11-26,Fiji,0
E883993,S807106,Tesla,Librarian,67948,2018-09-28,2024-06-17,Egypt,0
E754871,S240340,Canon,Doctor/Physician,47287,2020-05-07,2025-02-12,Cameroon,1
E490955,S536446,ZenithPulseMedia,PhysicalTherapist,81577,2019-04-25,2025-10-25,Germany,2
E629679,S452143,PepsiCo,Musician,74148,2019-05-24,2023-06-17,Ethiopia,1
E198372,S847514,EchelonDynamics,FinancialAdvisor,53045,2020-04-19,2025-04-19,Colombia,0
E660542,S862147,Airbus,FilmDirector,51981,2019-06-15,2023-01-19,China,2
E106245,S4650,Nike,FreelanceWriter,56705,2022-11-10,2025-11-11,CostaRica,0
E395243,S464169,UniversityofVirginia,DigitalMarketer,45850,2022-07-24,2025-06-17,Cambodia,1
E366179,S304184,Nike,Photographer,80471,2018-06-25,2025-06-21,Georgia,0
E586589,S33179,Adidas,PoliticalScientist,85370,2020-06-06,2024-04-24,Guatemala,2
E956512,S467701,LG,Plumber,82688,2021-09-26,2025-11-10,Greece,0
E791988,S23426,Nike,RealEstateAgent,86977,2020-05-24,2024-02-23,Guinea-Bissau,0
E316446,S347360,CornellUniversity,PoliceOfficer,84174,2020-01-18,2023-01-31,Grenada,1
E900006,S381502,IKEA,ProjectManager,86547,2022-09-10,2025-08-15,Guinea,2
E907668,S589427,DHL,FilmDirector,51950,2018-03-03,2025-08-31,China,1
E255060,S373274,Intel,SchoolTeacher,91091,2019-01-12,2025-09-02,Hungary,2
E257086,S359983,Siemens,ProjectManager,86235,2020-03-14,2023-02-20,Guinea,2
E430273,S634955,Santander,PhysicalTherapist,80878,2019-02-02,2024-05-22,Germany,1
E107058,S1345,Philips,Pharmacist,79060,2018-07-19,2025-10-12,Gambia,1
E763859,S692297,Airbus,Electrician,49527,2020-09-03,2025-01-18,CentralAfricanRepublic,2
E826781,S493396,Mercedes-Benz,ChemicalEngineer,34401,2019-01-06,2023-01-16,Belize,0
E334718,S891762,UniversityofNorthCarolinaatChapelHill,Florist,55756,2020-12-14,2025-08-07,Congo(Republic),0
E779901,S820042,Barclays,LogisticsManager,69563,2020-12-06,2025-12-20,ElSalvador,0
E166698,S248920,Tencent,FreelanceWriter,57591,2019-12-08,2025-03-25,CostaRica,2
E157158,S954126,JohnsHopkinsUniversity,DataScientist,42803,2020-12-23,2025-12-09,BurkinaFaso,2
E217564,S83340,BYD,PhysicalTherapist,80858,2021-06-06,2025-07-01,Germany,1
E587500,S350796,Accenture,Pharmacist,79182,2018-01-29,2024-06-12,Gambia,2
E974038,S531475,Mercedes-Benz,Mechanic,72268,2022-11-13,2023-08-24,Estonia,0
E42460,S453395,HSBC,Dentist,44572,2019-04-24,2024-05-05,Burundi,1
E579977,S721391,HSBC,IndustrialDesigner,61933,2020-01-20,2024-10-10,Czechia,1
E895116,S523077,Philips,CivilEngineer,35434,2022-03-19,2024-10-12,Benin,1
E260383,S601960,Pfizer,ChemicalEngineer,33963,2022-06-30,2023-03-29,Belize,2
E461749,S741878,UniversityofOslo,ITSupportSpecialist,62954,2022-09-27,2024-10-22,Denmark,0
E354076,S361077,Xiaomi,Microbiologist,73013,2018-06-01,2025-07-27,Eswatini,0
E150166,S761186,Sony,EventPlanner,50050,2022-06-24,2024-09-16,Chad,0
E665274,S278557,Nike,Pilot,82643,2021-04-13,2024-07-29,Ghana,0
E861740,S915900,BostonUniversity,Firefighter,53954,2020-12-07,2024-03-12,Comoros,2
E890701,S180334,Novartis,Electrician,49234,2021-11-22,2023-11-05,CentralAfricanRepublic,0
E578706,S680273,UniversityofTexasatAustin,ITSupportSpecialist,63270,2021-08-04,2023-01-31,Denmark,0
E990414,S564133,UniversityofBritishColumbia(UBC),EventPlanner,49978,2019-08-23,2025-04-17,Chad,1
E277932,S467411,Sony,Musician,73820,2018-09-30,2024-12-17,Ethiopia,0
E315767,S873738,Airbus,LabTechnician,64854,2021-05-04,2024-04-24,Dominica,2
E713802,S621867,UniversityofWarwick,LawEnforcementOfficer,67632,2018-03-05,2025-08-21,Ecuador,0
E660029,S493178,Nike,Florist,55695,2019-01-25,2024-08-22,Congo(Republic),0
E357577,S626094,UniversityofGlasgow,FreelanceWriter,57389,2022-08-14,2023-07-01,CostaRica,1
E250499,S449942,CornellUniversity,GraphicDesigner,58830,2020-07-25,2023-05-17,Croatia,1
E183419,S49889,L'Oréal,ProjectManager,86353,2022-10-23,2023-09-30,Guinea,0
E151701,S600842,AstralinkRobotics,Paramedic,78225,2020-03-06,2024-10-04,Gabon,0
E98941,S673472,DukeUniversity,Electrician,48829,2022-01-28,2024-08-09,CentralAfricanRepublic,1
E880679,S550717,Coca-Cola,ProjectManager,86564,2022-06-15,2024-05-10,Guinea,0
E73004,S545921,JohnsHopkinsUniversity,LogisticsManager,69410,2018-01-22,2025-04-22,ElSalvador,2
E678409,S20284,Siemens,Librarian,68596,2018-09-05,2023-06-17,Egypt,1
E393355,S841656,Accenture,FinancialAdvisor,53299,2020-10-08,2025-07-30,Colombia,2
E438646,S710253,IKEA,MarketingManager,71261,2021-12-31,2024-02-24,Eritrea,2
E114292,S42424,JohnsHopkinsUniversity,Microbiologist,72766,2022-08-26,2025-06-28,Eswatini,2
E578715,S157831,Nissan,Paramedic,78220,2019-11-21,2024-03-09,Gabon,1
E446356,S803814,Canon,Nurse,74971,2021-05-31,2023-06-30,Fiji,1
E309318,S579721,Samsung,Mechanic,71946,2022-11-05,2025-08-23,Estonia,2
E30607,S969974,DukeUniversity,Copywriter,40391,2022-12-07,2023-06-23,Brazil,1
E140095,S75532,Vodafone,LogisticsManager,69199,2018-11-06,2024-02-23,ElSalvador,0
E93220,S863796,UniversityofNorthCarolinaatChapelHill,HVACTechnician,61495,2022-09-07,2025-11-28,Cyprus,0
E580142,S799312,PepsiCo,HRManager,59741,2019-05-25,2025-09-19,Cuba,1
E629139,S182720,Audi,ConstructionWorker,38294,2022-12-24,2023-10-18,BosniaandHerzegovina,2
E16879,S789766,Barclays,CustomerServiceRepresentative,41506,2020-06-08,2024-12-12,Brunei,0
E227597,S451845,Tencent,Pharmacist,79478,2020-07-06,2024-08-08,Gambia,2
E947417,S285020,DHL,HVACTechnician,61339,2022-01-11,2025-10-16,Cyprus,1
E628095,S136299,Panasonic,SoftwareDeveloper,93979,2018-02-28,2024-06-27,Indonesia,0
E634334,S194362,JohnsHopkinsUniversity,DroneOperator,47613,2018-08-05,2024-04-27,Canada,2
E969007,S438107,Hitachi,RoboticsEngineer,89935,2022-12-03,2023-03-11,Honduras,1
E849776,S182538,PepsiCo,CivilEngineer,34707,2022-08-12,2024-05-11,Benin,1
E936852,S785353,UniversityofSouthernCalifornia(USC),HRManager,60538,2018-12-02,2025-11-04,Cuba,1
E918099,S514710,Audi,Paramedic,77797,2022-12-23,2024-04-09,Gabon,2
E140974,S641186,Siemens,ProjectManager,86604,2020-08-08,2023-08-11,Guinea,1
E242098,S255102,PepsiCo,MarketingManager,70718,2019-01-24,2023-03-28,Eritrea,1
E480361,S150875,McGillUniversity,CustomerServiceRepresentative,41158,2022-10-31,2025-04-26,Brunei,2
E421928,S332685,Vodafone,CustomerServiceRepresentative,41580,2018-11-17,2025-08-17,Brunei,0
E338496,S356749,UniversityofWisconsin-Madison,GraphicDesigner,58978,2019-02-02,2025-04-14,Croatia,2
E809916,S187264,CarnegieMellonUniversity,Journalist,64279,2021-03-31,2025-02-15,Djibouti,0
E768036,S990070,Accenture,GameDeveloper,57959,2020-06-26,2024-02-17,Côted'Ivoire,2
E675098,S324256,ZenithPulseMedia,OperationsManager,76823,2018-02-21,2024-05-18,France,2
E329891,S560590,UniversityofOslo,MarketingManager,71147,2022-01-03,2025-03-10,Eritrea,0
E23197,S174337,BostonUniversity,FreelanceWriter,57008,2020-12-07,2024-03-11,CostaRica,2
E934488,S812103,HSBC,GameDeveloper,58482,2021-04-05,2024-06-01,Côted'Ivoire,1
E561661,S183036,UniversityofTexasatAustin,EventPlanner,49765,2021-04-08,2025-07-18,Chad,0
E65545,S5583,PepsiCo,Landscaper,66432,2021-07-16,2025-01-16,DominicanRepublic,1
E327522,S343120,Mercedes-Benz,PoliticalScientist,84814,2021-10-15,2025-09-10,Guatemala,0
E343214,S292574,UniversityofWarwick,Plumber,83665,2020-12-13,2024-08-17,Greece,0
E441299,S605377,McGillUniversity,Firefighter,54469,2019-04-25,2023-12-02,Comoros,2
E505623,S750555,LG,Electrician,49340,2022-07-06,2023-10-18,CentralAfricanRepublic,0
E165963,S257541,UniversityofMichigan,Librarian,67677,2020-01-18,2025-04-03,Egypt,0
E879940,S262729,Barclays,OccupationalTherapist,76230,2018-12-24,2025-09-05,Finland,0
E128611,S718185,UniversityofManchester,Farmer,51480,2019-10-24,2023-10-17,Chile,2
E439170,S235856,NorthwesternUniversity,Microbiologist,72842,2019-01-28,2025-10-08,Eswatini,2
E537639,S282045,BostonUniversity,Dietitian/Nutritionist,44657,2018-01-25,2023-07-20,CaboVerde,2
E548949,S288493,L'Oréal,DigitalMarketer,45724,2022-05-20,2025-06-29,Cambodia,0
E170883,S558517,DukeUniversity,Landscaper,65812,2018-04-07,2025-03-14,DominicanRepublic,1
E751412,S510374,Siemens,OperationsManager,77036,2019-04-09,2024-10-30,France,1
E723987,S543940,Hyundai,Dietitian/Nutritionist,45098,2019-10-19,2023-09-17,CaboVerde,2
E701477,S10035,GeorgiaInstituteofTechnology,LogisticsManager,68909,2022-01-27,2023-04-25,ElSalvador,2
E323730,S971253,UniversityofGlasgow,Microbiologist,73521,2022-12-23,2024-07-06,Eswatini,1
E401471,S346152,Intel,LawEnforcementOfficer,66750,2019-10-08,2024-02-17,Ecuador,2
E36076,S709046,Audi,HVACTechnician,60680,2022-01-25,2024-06-05,Cyprus,2
E466526,S342232,Pfizer,Pilot,82365,2021-07-13,2023-02-23,Ghana,2
E99867,S81834,PepsiCo,Librarian,68089,2019-11-16,2024-11-03,Egypt,1
E454926,S641331,DukeUniversity,Dietitian/Nutritionist,45009,2021-12-27,2024-07-26,CaboVerde,1
E758495,S360422,L'Oréal,PhysicalTherapist,80737,2021-03-17,2024-11-24,Germany,0
E910018,S191538,Nike,IndustrialDesigner,62574,2019-09-09,2023-07-07,Czechia,0
E542256,S574040,Xiaomi,Firefighter,53880,2020-11-10,2025-12-05,Comoros,0
E351772,S172552,Mitsubishi,FlightAttendant,54852,2020-11-04,2023-01-12,Congo(DemocraticRepublic),2
E978755,S490561,UniversityofWarwick,HVACTechnician,60744,2022-09-20,2024-06-15,Cyprus,0
E436330,S659896,UniversityofSouthernCalifornia(USC),ITSupportSpecialist,63498,2021-06-11,2023-10-06,Denmark,1
E69837,S716994,Audi,LawEnforcementOfficer,67041,2020-07-31,2023-12-27,Ecuador,2
E130006,S337822,VireoWorksEngineering,LabTechnician,65031,2021-12-25,2025-04-29,Dominica,1
E379496,S455362,UniversityofTexasatAustin,DroneOperator,47755,2020-01-16,2024-12-19,Canada,0
E127535,S589450,L'Oréal,LabTechnician,65119,2018-09-30,2024-08-26,Dominica,0
E619493,S233497,UniversityofSouthernCalifornia(USC),Landscaper,65918,2018-02-06,2023-07-31,DominicanRepublic,1
E214949,S404490,BostonUniversity,Farmer,51373,2019-03-07,2025-02-26,Chile,2
E27188,S769253,Audi,HVACTechnician,60785,2018-08-01,2025-03-16,Cyprus,2
E496123,S561959,Canon,DigitalMarketer,46050,2022-09-17,2024-06-18,Cambodia,1
E275334,S678518,UniversityofWisconsin-Madison,ClinicalPsychologist,37400,2020-04-29,2023-09-20,Bolivia,2
E643099,S990579,UniversityofVirginia,FlightAttendant,55508,2018-11-29,2024-07-10,Congo(DemocraticRepublic),1
E69714,S40721,Coca-Cola,Dietitian/Nutritionist,45345,2020-06-25,2023-03-18,CaboVerde,0
E334574,S159341,Nike,SocialWorker,93358,2018-07-01,2024-11-03,India,0
E18564,S351981,Intel,Farmer,50874,2021-02-18,2024-05-10,Chile,2
E455961,S157831,Nissan,Paramedic,78220,2020-07-25,2024-03-05,Gabon,1
E476556,S391942,PepsiCo,OperationsManager,76704,2018-09-16,2023-03-26,France,1
E862101,S848695,UniversityofCaliforniaLosAngeles(UCLA),Firefighter,53787,2022-04-12,2025-04-03,Comoros,1
E800566,S238633,Coca-Cola,Paramedic,78511,2019-05-16,2024-07-16,Gabon,0
E581515,S271917,VireoWorksEngineering,Journalist,64114,2019-04-21,2025-07-31,Djibouti,1
E2218,S373105,Coca-Cola,Nurse,75634,2020-03-02,2025-03-06,Fiji,0
E972938,S477738,SAP,CustomerServiceRepresentative,41373,2019-04-04,2024-07-27,Brunei,1
E883341,S157831,Nissan,Paramedic,78220,2021-11-18,2025-01-25,Gabon,1
E179737,S2909,ElysiumBiotech,Photographer,80461,2021-01-03,2023-08-12,Georgia,2
E472080,S610335,UniversityofTexasatAustin,Photographer,80369,2020-11-15,2024-07-24,Georgia,0
E894039,S384679,BostonUniversity,ContentCreator,38652,2018-07-24,2025-04-05,Botswana,2
E281962,S950813,LG,Paramedic,78427,2019-02-27,2025-07-19,Gabon,0
E596008,S242480,GeorgiaInstituteofTechnology,FilmDirector,52409,2020-01-16,2023-02-15,China,2
E289079,S107950,Philips,Paramedic,77828,2021-08-27,2025-11-14,Gabon,1
E441188,S420278,LG,Journalist,64303,2020-02-03,2025-03-02,Djibouti,0
E830482,S655402,UniversityofPennsylvania,Farmer,50877,2020-02-11,2025-11-06,Chile,0
E320868,S565152,Santander,PoliceOfficer,84276,2021-11-20,2023-11-08,Grenada,1
E469603,S15275,Panasonic,Musician,74649,2020-07-30,2023-12-10,Ethiopia,0
E194716,S67516,Samsung,ConstructionWorker,38538,2019-07-06,2023-11-22,BosniaandHerzegovina,2
E147669,S107081,CornellUniversity,MarketingManager,71044,2018-09-23,2025-08-21,Eritrea,1
E399050,S552397,Panasonic,RoboticsEngineer,90274,2020-11-02,2023-06-22,Honduras,0
E423836,S918440,LG,Dietitian/Nutritionist,45553,2019-08-14,2024-12-11,CaboVerde,0
E745813,S586037,Canon,DataScientist,42968,2021-09-07,2023-04-30,BurkinaFaso,1
E351717,S132031,Panasonic,FreelanceWriter,56766,2022-08-31,2023-01-02,CostaRica,0
E359708,S274419,EchelonDynamics,Journalist,63895,2019-07-07,2024-01-30,Djibouti,0
E825380,S289048,Tesla,Paramedic,78524,2022-04-22,2023-10-10,Gabon,0
E155751,S716764,UniversityofCaliforniaLosAngeles(UCLA),Landscaper,65825,2019-03-27,2024-10-05,DominicanRepublic,1
E895074,S731065,Alibaba,Photographer,79799,2022-10-23,2025-04-18,Georgia,2
E108705,S260853,NorthwesternUniversity,MarketingManager,70876,2020-04-09,2023-09-09,Eritrea,2
E571830,S777745,UniversityofWarwick,MachineOperator,69975,2021-10-05,2023-11-26,EquatorialGuinea,0
E694207,S514783,DHL,DigitalMarketer,46469,2018-12-18,2025-01-27,Cambodia,1
E558735,S627379,UniversityofIllinoisUrbana-Champaign,Copywriter,39754,2022-03-06,2023-03-26,Brazil,1
E927478,S244451,UniversityofOslo,Florist,56580,2021-05-22,2023-01-17,Congo(Republic),0
